"ID";"SectorBranchesSIC2008";"Periods";"Employee_1";"EmployedPerson_2";"Employee_3";"EmployedPerson_4";"Total_5";"NetTurnover_6";"OtherRevenues_7";"Total_8";"Total_9";"Total_10";"InitialStockOfRawAndAuxiliaryMater_11";"PurchasedRawAndAuxiliaryMaterials_12";"ClosingStockRawAndAuxiliaryMat_13";"Total_14";"InitialStockOfCommodities_15";"PurchasedCommodities_16";"ClosingStockOfCommodities_17";"PaymentsToSubcontractors_18";"PurchaseValueNotElsewhereClassified_19";"Total_20";"GrossWagesAndSalaries_21";"Total_22";"EmployerPaidSocialInsurancePremiums_23";"OtherSocialInsuranceCosts_24";"PensionAndEarlyRetirementPremiums_25";"OtherPersonnelCosts_26";"Total_27";"CostsOfEnergyUse_28";"HousingCosts_29";"EquipmentAndInventoryCosts_30";"TransportCosts_31";"SalesCosts_32";"CommunicationCosts_33";"CostsOfOtherServices_34";"OtherLiabilities_35";"DepreciationFixedAssets_36";"OperatingResults_37";"NetFinancialIncome_38";"BalanceOfProvisions_39";"NetExtraordinaryIncome_40";"PreTaxResults_41"
"3216";"386300";"2014JJ00";"    28.5";"    30.3";"    21.4";"    22.7";"   10855";"   10853";"       2";"    9874";"     736";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"    1416";"    1681";"     187";"     173";"      14";"    -569";"     117";"    7214";"       4";"      54";"      48";"    4887";"     515";"      13";"    1309";"     383";"     508";"     981";"    -171";"     -64";"     -86";"     660"
"3217";"386300";"2015JJ00";"    28.3";"    30.1";"    20.8";"    22.1";"   11185";"   11181";"       3";"   10909";"     900";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"    2299";"    1863";"     191";"     167";"      24";"     133";"     112";"    7225";"       5";"      58";"      54";"    4693";"     559";"      20";"    1379";"     457";"     485";"     276";"    -123";"     -60";"     114";"     207"
"3218";"386300";"2016JJ00";"    25.5";"    27.1";"    20.7";"    22.0";"   10384";"   10384";"       0";"    9708";"     937";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"    2303";"    1886";"     199";"     179";"      20";"     119";"      99";"    6028";"       5";"      53";"      54";"    3780";"     543";"      16";"    1297";"     280";"     441";"     676";"       1";"     -14";"      20";"     683"
"3219";"386300";"2017JJ00";"    27.0";"    30.0";"    21.7";"    23.7";"   10704";"   10703";"       1";"    9689";"     683";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"    2395";"    1960";"     197";"     174";"      23";"     129";"     110";"    6143";"       4";"      85";"      51";"    3699";"     591";"      16";"    1297";"     399";"     467";"    1015";"      48";"    -127";"      24";"     961"
"3220";"386300";"2018JJ00";"    27.0";"    29.4";"    22.0";"    23.7";"   11331";"   11330";"       1";"   10237";"     707";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"    2517";"    1987";"     202";"     182";"      20";"     164";"     164";"    6110";"      13";"     124";"      99";"    3567";"     678";"      20";"    1290";"     320";"     902";"    1094";"    -195";"     -57";"       6";"     849"
"3221";"386300";"2019JJ00";"    27.6";"    29.5";"    22.6";"    24.1";"   11404";"   11400";"       4";"   10713";"     825";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"    2552";"    1995";"     211";"     191";"      20";"     199";"     147";"    6361";"      42";"     114";"      84";"    3751";"     664";"      20";"    1275";"     412";"     974";"     692";"    -165";"     -11";"     -19";"     497"
"3222";"386300";"2020JJ00";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       ."
"3223";"386300";"2021JJ00";"    24.1";"    25.8";"    19.3";"    20.8";"    7116";"    6944";"     171";"    7203";"     697";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"    1350";"     885";"     161";"       .";"       .";"     233";"      72";"    4315";"      31";"      59";"     149";"    2518";"     291";"      17";"     847";"     403";"     842";"     -88";"   -1009";"     -33";"     320";"    -810"
"3224";"386800";"2009JJ00";"    81.2";"   105.1";"    72.9";"    89.5";"   22001";"   20429";"    1572";"   20289";"   10341";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"    4856";"    3294";"     424";"     390";"      34";"     279";"     859";"    3588";"     226";"    1102";"     300";"     399";"     172";"     111";"     425";"     855";"    1504";"    1712";"    -301";"     231";"     -54";"    1588"
"3225";"386800";"2010JJ00";"    76.0";"    97.8";"    68.7";"    86.2";"   23131";"   21427";"    1704";"   20879";"   10896";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"    4772";"    3228";"     419";"     384";"      34";"     265";"     861";"    3643";"     229";"    1085";"     358";"     379";"     186";"     107";"     409";"     889";"    1568";"    2252";"    -310";"      12";"    -115";"    1839"
"3226";"386800";"2011JJ00";"    79.2";"   103.3";"    72.3";"    90.1";"   25188";"   23542";"    1647";"   22940";"   12330";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"    5117";"    3453";"     450";"     417";"      33";"     298";"     916";"    3825";"     221";"    1182";"     376";"     460";"     184";"     113";"     372";"     918";"    1668";"    2249";"    -208";"     200";"    -187";"    2055"
"3227";"386800";"2012JJ00";"    81.8";"   105.5";"    74.2";"    91.9";"   25446";"   23785";"    1661";"   23350";"   12189";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"    5301";"    3561";"     509";"     471";"      39";"     314";"     917";"    4073";"     241";"    1295";"     386";"     520";"     213";"     115";"     434";"     870";"    1788";"    2096";"     -78";"     203";"    -219";"    2002"
"3228";"386800";"2013JJ00";"    82.7";"   106.0";"    74.7";"    94.6";"   26362";"   24606";"    1756";"   24228";"   12807";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"    5360";"    3608";"     511";"     473";"      38";"     328";"     913";"    4165";"     251";"    1323";"     355";"     559";"     216";"     107";"     453";"     899";"    1897";"    2134";"    -222";"     217";"    -232";"    1897"
"3229";"386800";"2014JJ00";"    84.5";"   108.7";"    76.7";"    96.6";"   27963";"   26216";"    1747";"   25325";"   13507";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"    5662";"    3797";"     557";"     523";"      34";"     344";"     964";"    4339";"     232";"    1405";"     390";"     599";"     195";"     109";"     443";"     966";"    1818";"    2638";"    -339";"     -32";"    -138";"    2129"
"3230";"386800";"2015JJ00";"    94.6";"   120.6";"    85.5";"   108.2";"   29608";"   27958";"    1650";"   26698";"   13899";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"    6377";"    4256";"     647";"     613";"      34";"     388";"    1086";"    4485";"     209";"    1415";"     391";"     635";"     214";"     115";"     460";"    1047";"    1937";"    2910";"    -133";"     -25";"     -83";"    2670"
"3231";"386800";"2016JJ00";"    95.0";"   124.3";"    84.3";"   109.7";"   30285";"   28535";"    1750";"   27623";"   14460";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"    6513";"    4206";"     650";"     614";"      36";"     377";"    1281";"    4689";"     205";"    1524";"     387";"     582";"     229";"     114";"     544";"    1105";"    1960";"    2662";"    -110";"     -15";"    -121";"    2417"
"3232";"386800";"2017JJ00";"    99.3";"   133.4";"    88.1";"   117.9";"   32731";"   30855";"    1875";"   29905";"   16111";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"    6831";"    4343";"     682";"     646";"      36";"     405";"    1401";"    4920";"     203";"    1613";"     412";"     627";"     213";"     115";"     538";"    1201";"    2043";"    2826";"    -185";"       9";"     -76";"    2574"
"3233";"386800";"2018JJ00";"   105.6";"   150.7";"    93.2";"   126.6";"   34441";"   32694";"    1748";"   31962";"   17327";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"    7354";"    4591";"     740";"     695";"      45";"     417";"    1606";"    5134";"     208";"    1576";"     408";"     631";"     194";"     114";"     592";"    1412";"    2147";"    2480";"    -269";"     -30";"     -27";"    2154"
"3234";"386800";"2019JJ00";"   105.9";"   148.7";"    94.6";"   127.3";"   36726";"   34854";"    1872";"   33766";"   18543";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"    7539";"    4762";"     774";"     727";"      47";"     447";"    1558";"    5200";"     227";"    1545";"     440";"     575";"     212";"     105";"     746";"    1350";"    2484";"    2960";"      11";"     -22";"      71";"    3020"
"3235";"386800";"2020JJ00";"   109.4";"   151.5";"    96.5";"   131.3";"   36232";"   34229";"    2004";"   34230";"   18749";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"    7754";"    4901";"     770";"     736";"      34";"     475";"    1609";"    5151";"     236";"    1614";"     407";"     602";"     168";"      97";"     632";"    1395";"    2575";"    2003";"     -82";"     -21";"     -79";"    1821"
"3236";"386800";"2021JJ00";"   114.1";"   161.5";"   101.9";"   137.7";"   45691";"   43349";"    2342";"   42460";"   25758";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"    8487";"    5334";"     800";"       .";"       .";"     518";"    1836";"    5482";"     316";"    1721";"     422";"     661";"     209";"     108";"     677";"    1369";"    2732";"    3231";"     131";"     -10";"      75";"    3427"
"3237";"386900";"2009JJ00";"    16.5";"    24.2";"    14.1";"    18.9";"    3994";"    3871";"     123";"    3539";"    1381";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"    1038";"     656";"      95";"      88";"       8";"      56";"     232";"     893";"      92";"     251";"     111";"      52";"      19";"      21";"     131";"     214";"     227";"     454";"      -7";"      -9";"      17";"     455"
"3238";"386900";"2010JJ00";"    14.5";"    20.9";"    12.8";"    17.5";"    3556";"    3528";"      29";"    3116";"    1108";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     950";"     602";"      85";"      76";"       8";"      43";"     220";"     823";"      96";"     240";"     111";"      48";"      34";"      16";"      95";"     183";"     236";"     440";"     -40";"      -2";"      22";"     421"
"3239";"386900";"2011JJ00";"    14.6";"    23.3";"    13.4";"    18.6";"    3701";"    3677";"      25";"    3270";"    1155";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"    1002";"     606";"      88";"      79";"       9";"      51";"     257";"     854";"      93";"     295";"      94";"      67";"      27";"      16";"      68";"     195";"     260";"     431";"     -37";"      -5";"      25";"     414"
"3240";"386900";"2012JJ00";"    14.1";"    22.3";"    12.9";"    17.9";"    3874";"    3769";"     105";"    3426";"    1180";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"    1006";"     610";"      94";"      85";"       9";"      54";"     248";"     952";"     107";"     355";"      95";"      64";"      32";"      15";"      93";"     190";"     288";"     448";"     -21";"     -22";"     -47";"     358"
"3241";"386900";"2013JJ00";"    15.1";"    20.7";"    13.5";"    18.7";"    4135";"    4004";"     131";"    3675";"    1230";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"    1094";"     659";"      97";"      90";"       7";"      71";"     267";"    1015";"     114";"     383";"     103";"      75";"      31";"      14";"     108";"     187";"     336";"     461";"       6";"     -18";"       0";"     449"
"3242";"386900";"2014JJ00";"    15.8";"    21.4";"    14.6";"    19.5";"    4545";"    4419";"     126";"    4025";"    1311";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"    1185";"     727";"     111";"     103";"       8";"      72";"     276";"    1116";"     104";"     399";"     115";"      88";"      36";"      18";"     112";"     244";"     414";"     520";"     -78";"      -3";"      -8";"     430"
"3243";"386900";"2015JJ00";"    16.4";"    22.5";"    15.1";"    20.7";"    4260";"    4214";"      46";"    3724";"    1079";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"    1237";"     757";"     118";"     110";"       8";"      83";"     279";"     981";"      86";"     318";"     101";"      91";"      31";"      14";"     117";"     224";"     428";"     536";"     -78";"      -1";"     -12";"     446"
"3244";"386900";"2016JJ00";"    16.6";"    23.3";"    15.2";"    21.4";"    4618";"    4537";"      81";"    4056";"    1231";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"    1275";"     762";"     126";"     117";"       9";"      75";"     313";"    1107";"      85";"     429";"     114";"      67";"      32";"      17";"     151";"     213";"     442";"     563";"     -76";"       3";"     -23";"     467"
"3245";"386900";"2017JJ00";"    18.7";"    29.1";"    17.1";"    26.7";"    5127";"    5010";"     117";"    4493";"    1353";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"    1455";"     816";"     137";"     127";"       9";"      81";"     421";"    1209";"      88";"     467";"     123";"      88";"      29";"      19";"     150";"     245";"     476";"     635";"    -182";"       0";"       3";"     456"
"3246";"386900";"2018JJ00";"    20.5";"    34.2";"    18.8";"    30.6";"    5383";"    5333";"      51";"    4832";"    1469";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"    1641";"     887";"     152";"     138";"      14";"      91";"     512";"    1236";"      94";"     419";"     125";"      80";"      31";"      20";"     169";"     298";"     486";"     551";"    -139";"     -32";"     -44";"     336"
"3247";"386900";"2019JJ00";"    21.1";"    31.0";"    19.2";"    27.4";"    7176";"    7089";"      88";"    6264";"    2825";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"    1632";"     927";"     160";"     144";"      16";"      96";"     449";"    1210";"      99";"     389";"     133";"      68";"      29";"      15";"     209";"     270";"     597";"     912";"    -111";"      -1";"      87";"     888"
"3248";"386900";"2020JJ00";"    23.3";"    34.5";"    20.2";"    29.1";"    7295";"    7228";"      67";"    6609";"    2938";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"    1719";"    1019";"     157";"     146";"      11";"     105";"     437";"    1296";"     109";"     429";"     124";"      85";"      20";"      16";"     187";"     327";"     656";"     687";"     -72";"      -5";"     -61";"     548"
"3249";"386900";"2021JJ00";"    24.3";"    37.6";"    22.3";"    31.2";"    8623";"    8528";"      95";"    7868";"    3734";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"    1929";"    1119";"     168";"       .";"       .";"     114";"     527";"    1470";"     162";"     446";"     130";"      82";"      35";"      13";"     227";"     376";"     735";"     755";"       8";"      -6";"     106";"     863"
"3250";"387400";"2009JJ00";"    64.8";"    80.9";"    58.8";"    70.6";"   18007";"   16558";"    1450";"   16750";"    8959";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"    3818";"    2639";"     328";"     302";"      27";"     224";"     627";"    2696";"     133";"     850";"     189";"     347";"     153";"      90";"     294";"     641";"    1277";"    1258";"    -295";"     240";"     -71";"    1132"
"3251";"387400";"2010JJ00";"    61.6";"    76.9";"    55.9";"    68.7";"   19575";"   17899";"    1675";"   17763";"    9788";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"    3823";"    2626";"     334";"     308";"      26";"     222";"     641";"    2820";"     132";"     846";"     247";"     331";"     152";"      91";"     314";"     706";"    1332";"    1812";"    -270";"      14";"    -137";"    1418"
"3252";"387400";"2011JJ00";"    64.6";"    80.1";"    58.9";"    71.5";"   21487";"   19865";"    1622";"   19670";"   11175";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"    4115";"    2847";"     362";"     337";"      25";"     247";"     660";"    2971";"     127";"     887";"     282";"     393";"     158";"      97";"     304";"     723";"    1408";"    1818";"    -170";"     205";"    -212";"    1641"
"3253";"387400";"2012JJ00";"    67.7";"    83.2";"    61.3";"    74.0";"   21572";"   20016";"    1556";"   19924";"   11008";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"    4295";"    2951";"     415";"     386";"      29";"     260";"     669";"    3121";"     134";"     940";"     290";"     456";"     181";"     100";"     340";"     680";"    1500";"    1648";"     -57";"     225";"    -172";"    1644"
"3254";"387400";"2013JJ00";"    67.6";"    85.3";"    61.2";"    75.8";"   22227";"   20602";"    1625";"   20553";"   11577";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"    4265";"    2949";"     414";"     383";"      31";"     257";"     645";"    3150";"     137";"     940";"     253";"     484";"     186";"      93";"     345";"     713";"    1561";"    1673";"    -229";"     235";"    -232";"    1448"
"3255";"387400";"2014JJ00";"    68.6";"    87.2";"    62.2";"    77.1";"   23418";"   21797";"    1621";"   21300";"   12196";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"    4477";"    3070";"     446";"     420";"      26";"     272";"     689";"    3223";"     128";"    1006";"     275";"     511";"     159";"      91";"     331";"     722";"    1404";"    2119";"    -261";"     -29";"    -131";"    1699"
"3256";"387400";"2015JJ00";"    78.2";"    98.1";"    70.4";"    87.5";"   25348";"   23744";"    1604";"   22974";"   12820";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"    5141";"    3500";"     530";"     503";"      26";"     305";"     806";"    3505";"     123";"    1097";"     291";"     544";"     183";"     101";"     344";"     823";"    1509";"    2374";"     -55";"     -24";"     -71";"    2224"
"3257";"387400";"2016JJ00";"    78.3";"   101.0";"    69.1";"    88.3";"   25667";"   23997";"    1670";"   23567";"   13229";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"    5238";"    3444";"     524";"     497";"      28";"     302";"     968";"    3582";"     120";"    1095";"     273";"     515";"     197";"      97";"     393";"     891";"    1519";"    2100";"     -33";"     -18";"     -98";"    1950"
"3258";"387400";"2017JJ00";"    80.7";"   104.3";"    71.1";"    91.2";"   27604";"   25845";"    1758";"   25412";"   14758";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"    5376";"    3527";"     545";"     518";"      27";"     325";"     980";"    3710";"     114";"    1146";"     289";"     539";"     184";"      95";"     388";"     956";"    1568";"    2192";"      -3";"       8";"     -79";"    2118"
"3259";"387400";"2018JJ00";"    85.1";"   116.5";"    74.3";"    96.0";"   29058";"   27361";"    1697";"   27130";"   15858";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"    5713";"    3703";"     588";"     558";"      30";"     327";"    1095";"    3899";"     114";"    1157";"     283";"     551";"     163";"      94";"     423";"    1114";"    1660";"    1928";"    -130";"       2";"      18";"    1818"
"3260";"387400";"2019JJ00";"    84.7";"   117.8";"    75.3";"    99.9";"   29550";"   27765";"    1785";"   27502";"   15718";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"    5907";"    3835";"     613";"     583";"      31";"     351";"    1108";"    3990";"     129";"    1156";"     307";"     507";"     183";"      91";"     537";"    1080";"    1887";"    2048";"     122";"     -21";"     -17";"    2132"
"3261";"387400";"2020JJ00";"    86.1";"   117.0";"    76.3";"   102.2";"   28937";"   27001";"    1936";"   27621";"   15811";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"    6036";"    3881";"     613";"     590";"      23";"     370";"    1173";"    3854";"     127";"    1186";"     284";"     516";"     148";"      81";"     445";"    1068";"    1920";"    1316";"     -10";"     -17";"     -17";"    1272"
"3262";"387400";"2021JJ00";"    89.9";"   123.9";"    79.6";"   106.5";"   37068";"   34821";"    2246";"   34592";"   22024";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"    6559";"    4214";"     632";"       .";"       .";"     404";"    1309";"    4012";"     155";"    1275";"     292";"     579";"     174";"      95";"     450";"     993";"    1997";"    2476";"     123";"      -4";"     -31";"    2564"
"3263";"387500";"2009JJ00";"     6.9";"     9.1";"     5.9";"     7.4";"    2000";"     701";"    1299";"    1938";"     663";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     443";"     261";"      33";"      33";"       1";"       8";"     141";"     230";"       7";"     105";"      10";"      10";"       6";"       6";"      45";"      40";"     603";"      62";"    -112";"     251";"     -79";"     122"
"3264";"387500";"2010JJ00";"     6.8";"     8.6";"     6.1";"     7.7";"    2208";"     739";"    1468";"    2038";"     707";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     467";"     288";"      37";"      36";"       0";"       9";"     133";"     247";"       8";"     111";"      10";"      11";"       9";"       6";"      44";"      48";"     618";"     169";"    -140";"      22";"    -150";"     -99"
"3265";"387500";"2011JJ00";"     7.6";"     9.4";"     6.8";"     7.8";"    2188";"     799";"    1389";"    2082";"     710";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     476";"     314";"      40";"      39";"       1";"      13";"     109";"     255";"       6";"     116";"       7";"      17";"       5";"       8";"      41";"      55";"     641";"     107";"     -33";"     211";"    -154";"     130"
"3266";"387500";"2012JJ00";"     8.0";"     9.8";"     7.2";"     8.5";"    2216";"     839";"    1376";"    2142";"     732";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     484";"     336";"      46";"      46";"       0";"      14";"      88";"     249";"       8";"     111";"       8";"      23";"       7";"       7";"      48";"      38";"     677";"      73";"     -26";"     221";"    -152";"     116"
"3267";"387500";"2013JJ00";"     7.9";"    10.1";"     6.9";"     8.4";"    2297";"     866";"    1431";"    2173";"     726";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     470";"     332";"      47";"      45";"       2";"      15";"      77";"     265";"       9";"     124";"       6";"      21";"       7";"       7";"      61";"      31";"     711";"     124";"     -36";"     221";"    -204";"     105"
"3268";"387500";"2014JJ00";"     8.5";"    10.8";"     7.5";"     8.8";"    2448";"     990";"    1458";"    2155";"     784";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     495";"     357";"      49";"      49";"       0";"      18";"      70";"     298";"       9";"     144";"       6";"      29";"       8";"       5";"      55";"      42";"     578";"     293";"     -30";"      -4";"    -128";"     132"
"3269";"387500";"2015JJ00";"     8.8";"    11.3";"     7.7";"     9.7";"    2590";"    1191";"    1399";"    2278";"     833";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     521";"     372";"      52";"      51";"       1";"      20";"      76";"     315";"      11";"     173";"       9";"      26";"      10";"       6";"      47";"      32";"     609";"     312";"     -24";"      -4";"    -109";"     175"
"3270";"387500";"2016JJ00";"    10.1";"    13.9";"     8.2";"    10.7";"    2785";"    1324";"    1460";"    2488";"     914";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     589";"     387";"      56";"      55";"       2";"      26";"     120";"     348";"      10";"     156";"       8";"      36";"      16";"       7";"      64";"      52";"     636";"     297";"     -36";"      -1";"     -96";"     164"
"3271";"387500";"2017JJ00";"    12.7";"    16.1";"     9.7";"    12.7";"    3070";"    1532";"    1538";"    2810";"    1086";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     696";"     471";"      68";"      66";"       2";"      33";"     123";"     368";"       8";"     157";"      17";"      51";"      21";"       6";"      58";"      50";"     660";"     259";"     -21";"       2";"     -65";"     176"
"3272";"387500";"2018JJ00";"    13.3";"    23.7";"     9.7";"    13.5";"    3009";"    1563";"    1446";"    2721";"     911";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     720";"     471";"      72";"      71";"       2";"      35";"     141";"     405";"       8";"     171";"      16";"      54";"      21";"       8";"      52";"      76";"     685";"     288";"      -7";"      10";"     -40";"     251"
"3273";"387500";"2019JJ00";"    13.2";"    23.9";"    10.2";"    14.3";"    3194";"    1691";"    1503";"    2953";"     997";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     779";"     501";"      82";"      79";"       3";"      43";"     153";"     456";"       9";"     185";"      12";"      50";"      24";"       8";"      96";"      72";"     721";"     241";"      -3";"       2";"     -43";"     197"
"3274";"387500";"2020JJ00";"    13.8";"    20.8";"    10.7";"    15.4";"    3225";"    1588";"    1637";"    3009";"     988";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     814";"     533";"      83";"      80";"       3";"      54";"     144";"     502";"      11";"     193";"      19";"      52";"      20";"       8";"     113";"      87";"     706";"     216";"       0";"       7";"     -57";"     165"
"3275";"387500";"2021JJ00";"    13.7";"    22.3";"    11.1";"    17.1";"    3738";"    1904";"    1834";"    3551";"    1228";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     980";"     649";"      88";"       .";"       .";"      63";"     179";"     546";"      13";"     191";"      21";"     105";"      24";"       9";"     115";"      69";"     797";"     186";"      -4";"       3";"     -50";"     135"
"3276";"387600";"2009JJ00";"     3.1";"     4.7";"     3.0";"     4.1";"    1151";"    1145";"       6";"     807";"     138";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     290";"     216";"      17";"      15";"       2";"      25";"      32";"     239";"       3";"      34";"       5";"      26";"      22";"      10";"      29";"     111";"     139";"     344";"     -90";"      -3";"       7";"     258"
"3277";"387600";"2010JJ00";"     3.1";"     4.7";"     2.9";"     4.2";"    1267";"    1259";"       8";"     849";"     172";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     293";"     220";"      17";"      15";"       2";"      31";"      26";"     235";"       3";"      36";"       3";"      26";"      17";"       9";"      39";"     102";"     149";"     417";"     -75";"       3";"       5";"     351"
"3278";"387600";"2011JJ00";"     3.2";"     4.7";"     3.0";"     4.3";"    1330";"    1312";"      18";"     862";"     198";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     280";"     207";"      17";"      16";"       1";"      28";"      28";"     209";"       5";"      40";"       4";"      30";"      16";"      10";"      31";"      74";"     175";"     469";"     -92";"       1";"      -6";"     372"
"3279";"387600";"2012JJ00";"     3.3";"     4.8";"     3.2";"     4.4";"    1453";"    1422";"      31";"     954";"     251";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     297";"     211";"      25";"      23";"       2";"      32";"      29";"     209";"       5";"      46";"       5";"      33";"      23";"       8";"      39";"      52";"     198";"     499";"    -123";"      11";"       2";"     389"
"3280";"387600";"2013JJ00";"     3.4";"     5.5";"     3.1";"     4.9";"    1474";"    1451";"      23";"     959";"     221";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     296";"     208";"      25";"      23";"       2";"      33";"      30";"     241";"       5";"      37";"       7";"      35";"      23";"       8";"      45";"      83";"     200";"     515";"    -108";"      12";"      -4";"     415"
"3281";"387600";"2014JJ00";"     3.5";"     5.8";"     3.2";"     4.9";"    1579";"    1557";"      22";"    1037";"     297";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     301";"     204";"      27";"      26";"       1";"      32";"      37";"     234";"       6";"      49";"       7";"      37";"      22";"       7";"      46";"      61";"     206";"     542";"    -131";"      -2";"       2";"     410"
"3282";"387600";"2015JJ00";"     3.3";"     5.7";"     3.0";"     5.0";"    1532";"    1509";"      23";"     982";"     259";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     289";"     194";"      27";"      26";"       1";"      32";"      37";"     221";"       5";"      41";"       7";"      37";"      23";"       7";"      54";"      48";"     213";"     550";"    -128";"       1";"       6";"     429"
